   -1.256650e+01    0.0000000000e+00    0.0000000000e+00
   -1.256600e+01    0.0000000000e+00    0.0000000000e+00
   -1.256550e+01    0.0000000000e+00    0.0000000000e+00
   -1.256500e+01    0.0000000000e+00    0.0000000000e+00
   -1.256450e+01    0.0000000000e+00    0.0000000000e+00
   -1.256400e+01    0.0000000000e+00    0.0000000000e+00
   -1.256350e+01    0.0000000000e+00    0.0000000000e+00
   -1.256300e+01    0.0000000000e+00    0.0000000000e+00
   -1.256250e+01    0.0000000000e+00    0.0000000000e+00
   -1.256200e+01    0.0000000000e+00    0.0000000000e+00
   -1.256150e+01    0.0000000000e+00    0.0000000000e+00
   -1.256100e+01    0.0000000000e+00    0.0000000000e+00
   -1.256050e+01    0.0000000000e+00    0.0000000000e+00
   -1.256000e+01    0.0000000000e+00    0.0000000000e+00
   -1.255950e+01    0.0000000000e+00    0.0000000000e+00
   -1.255900e+01    0.0000000000e+00    0.0000000000e+00
   -1.255850e+01    0.0000000000e+00    0.0000000000e+00
   -1.255800e+01    0.0000000000e+00    0.0000000000e+00
   -1.255750e+01    0.0000000000e+00    0.0000000000e+00
   -1.255700e+01    0.0000000000e+00    0.0000000000e+00
   -1.255650e+01    0.0000000000e+00    0.0000000000e+00
   -1.255600e+01    0.0000000000e+00    0.0000000000e+00
   -1.255550e+01    0.0000000000e+00    0.0000000000e+00
   -1.255500e+01    0.0000000000e+00    0.0000000000e+00
   -1.255450e+01    0.0000000000e+00    0.0000000000e+00
   -1.255400e+01    0.0000000000e+00    0.0000000000e+00
   -1.255350e+01    0.0000000000e+00    0.0000000000e+00
   -1.255300e+01    0.0000000000e+00    0.0000000000e+00
   -1.255250e+01    0.0000000000e+00    0.0000000000e+00
   -1.255200e+01    0.0000000000e+00    0.0000000000e+00
   -1.255150e+01    0.0000000000e+00    0.0000000000e+00
   -1.255100e+01    0.0000000000e+00    0.0000000000e+00
   -1.255050e+01    0.0000000000e+00    0.0000000000e+00
   -1.255000e+01    0.0000000000e+00    0.0000000000e+00
   -1.254950e+01    0.0000000000e+00    0.0000000000e+00
   -1.254900e+01    0.0000000000e+00    0.0000000000e+00
   -1.254850e+01    0.0000000000e+00    0.0000000000e+00
   -1.254800e+01    0.0000000000e+00    0.0000000000e+00
   -1.254750e+01    0.0000000000e+00    0.0000000000e+00
   -1.254700e+01    0.0000000000e+00    0.0000000000e+00
   -1.254650e+01    0.0000000000e+00    0.0000000000e+00
   -1.254600e+01    0.0000000000e+00    0.0000000000e+00
   -1.254550e+01    0.0000000000e+00    0.0000000000e+00
   -1.254500e+01    0.0000000000e+00    0.0000000000e+00
   -1.254450e+01    0.0000000000e+00    0.0000000000e+00
   -1.254400e+01    0.0000000000e+00    0.0000000000e+00
   -1.254350e+01    0.0000000000e+00    0.0000000000e+00
   -1.254300e+01    0.0000000000e+00    0.0000000000e+00
   -1.254250e+01    0.0000000000e+00    0.0000000000e+00
   -1.254200e+01    0.0000000000e+00    0.0000000000e+00
   -1.254150e+01    0.0000000000e+00    0.0000000000e+00
   -1.254100e+01    0.0000000000e+00    0.0000000000e+00
   -1.254050e+01    0.0000000000e+00    0.0000000000e+00
   -1.254000e+01    0.0000000000e+00    0.0000000000e+00
   -1.253950e+01    0.0000000000e+00    0.0000000000e+00
   -1.253900e+01    0.0000000000e+00    0.0000000000e+00
   -1.253850e+01    0.0000000000e+00    0.0000000000e+00
   -1.253800e+01    0.0000000000e+00    0.0000000000e+00
   -1.253750e+01    0.0000000000e+00    0.0000000000e+00
   -1.253700e+01    0.0000000000e+00    0.0000000000e+00
   -1.253650e+01    0.0000000000e+00    0.0000000000e+00
   -1.253600e+01    0.0000000000e+00    0.0000000000e+00
   -1.253550e+01    0.0000000000e+00    0.0000000000e+00
   -1.253500e+01    0.0000000000e+00    0.0000000000e+00
   -1.253450e+01    0.0000000000e+00    0.0000000000e+00
   -1.253400e+01    0.0000000000e+00    0.0000000000e+00
   -1.253350e+01    0.0000000000e+00    0.0000000000e+00
   -1.253300e+01    0.0000000000e+00    0.0000000000e+00
   -1.253250e+01    0.0000000000e+00    0.0000000000e+00
   -1.253200e+01    0.0000000000e+00    0.0000000000e+00
   -1.253150e+01    0.0000000000e+00    0.0000000000e+00
   -1.253100e+01    0.0000000000e+00    0.0000000000e+00
   -1.253050e+01    0.0000000000e+00    0.0000000000e+00
   -1.253000e+01    0.0000000000e+00    0.0000000000e+00
   -1.252950e+01    0.0000000000e+00    0.0000000000e+00
   -1.252900e+01    0.0000000000e+00    0.0000000000e+00
   -1.252850e+01    0.0000000000e+00    0.0000000000e+00
   -1.252800e+01    0.0000000000e+00    0.0000000000e+00
   -1.252750e+01    0.0000000000e+00    0.0000000000e+00
   -1.252700e+01    0.0000000000e+00    0.0000000000e+00
   -1.252650e+01    0.0000000000e+00    0.0000000000e+00
   -1.252600e+01    0.0000000000e+00    0.0000000000e+00
   -1.252550e+01    0.0000000000e+00    0.0000000000e+00
   -1.252500e+01    0.0000000000e+00    0.0000000000e+00
   -1.252450e+01    0.0000000000e+00    0.0000000000e+00
   -1.252400e+01    0.0000000000e+00    0.0000000000e+00
   -1.252350e+01    0.0000000000e+00    0.0000000000e+00
   -1.252300e+01    0.0000000000e+00    0.0000000000e+00
   -1.252250e+01    0.0000000000e+00    0.0000000000e+00
   -1.252200e+01    0.0000000000e+00    0.0000000000e+00
   -1.252150e+01    0.0000000000e+00    0.0000000000e+00
   -1.252100e+01    0.0000000000e+00    0.0000000000e+00
   -1.252050e+01    0.0000000000e+00    0.0000000000e+00
   -1.252000e+01    0.0000000000e+00    0.0000000000e+00
   -1.251950e+01    0.0000000000e+00    0.0000000000e+00
   -1.251900e+01    0.0000000000e+00    0.0000000000e+00
   -1.251850e+01    0.0000000000e+00    0.0000000000e+00
   -1.251800e+01    0.0000000000e+00    0.0000000000e+00
   -1.251750e+01    0.0000000000e+00    0.0000000000e+00
   -1.251700e+01    0.0000000000e+00    0.0000000000e+00
   -1.251650e+01    0.0000000000e+00    0.0000000000e+00
   -1.251600e+01    0.0000000000e+00    0.0000000000e+00
   -1.251550e+01    0.0000000000e+00    0.0000000000e+00
   -1.251500e+01    0.0000000000e+00    0.0000000000e+00
   -1.251450e+01    0.0000000000e+00    0.0000000000e+00
   -1.251400e+01    0.0000000000e+00    0.0000000000e+00
   -1.251350e+01    0.0000000000e+00    0.0000000000e+00
   -1.251300e+01    0.0000000000e+00    0.0000000000e+00
   -1.251250e+01    0.0000000000e+00    0.0000000000e+00
   -1.251200e+01    0.0000000000e+00    0.0000000000e+00
   -1.251150e+01    0.0000000000e+00    0.0000000000e+00
   -1.251100e+01    0.0000000000e+00    0.0000000000e+00
   -1.251050e+01    0.0000000000e+00    0.0000000000e+00
   -1.251000e+01    0.0000000000e+00    0.0000000000e+00
   -1.250950e+01    0.0000000000e+00    0.0000000000e+00
   -1.250900e+01    0.0000000000e+00    0.0000000000e+00
   -1.250850e+01    0.0000000000e+00    0.0000000000e+00
   -1.250800e+01    0.0000000000e+00    0.0000000000e+00
   -1.250750e+01    0.0000000000e+00    0.0000000000e+00
   -1.250700e+01    0.0000000000e+00    0.0000000000e+00
   -1.250650e+01    0.0000000000e+00    0.0000000000e+00
   -1.250600e+01    0.0000000000e+00    0.0000000000e+00
   -1.250550e+01    0.0000000000e+00    0.0000000000e+00
   -1.250500e+01    0.0000000000e+00    0.0000000000e+00
   -1.250450e+01    0.0000000000e+00    0.0000000000e+00
   -1.250400e+01    0.0000000000e+00    0.0000000000e+00
   -1.250350e+01    0.0000000000e+00    0.0000000000e+00
   -1.250300e+01    0.0000000000e+00    0.0000000000e+00
   -1.250250e+01    0.0000000000e+00    0.0000000000e+00
   -1.250200e+01    0.0000000000e+00    0.0000000000e+00
   -1.250150e+01    0.0000000000e+00    0.0000000000e+00
   -1.250100e+01    0.0000000000e+00    0.0000000000e+00
   -1.250050e+01    0.0000000000e+00    0.0000000000e+00
   -1.250000e+01    0.0000000000e+00    0.0000000000e+00
   -1.249950e+01    0.0000000000e+00    0.0000000000e+00
   -1.249900e+01    0.0000000000e+00    0.0000000000e+00
   -1.249850e+01    0.0000000000e+00    0.0000000000e+00
   -1.249800e+01    0.0000000000e+00    0.0000000000e+00
   -1.249750e+01    0.0000000000e+00    0.0000000000e+00
   -1.249700e+01    0.0000000000e+00    0.0000000000e+00
   -1.249650e+01    0.0000000000e+00    0.0000000000e+00
   -1.249600e+01    0.0000000000e+00    0.0000000000e+00
   -1.249550e+01    0.0000000000e+00    0.0000000000e+00
   -1.249500e+01    0.0000000000e+00    0.0000000000e+00
   -1.249450e+01    0.0000000000e+00    0.0000000000e+00
   -1.249400e+01    0.0000000000e+00    0.0000000000e+00
   -1.249350e+01    0.0000000000e+00    0.0000000000e+00
   -1.249300e+01    0.0000000000e+00    0.0000000000e+00
   -1.249250e+01    0.0000000000e+00    0.0000000000e+00
   -1.249200e+01    0.0000000000e+00    0.0000000000e+00
   -1.249150e+01    0.0000000000e+00    0.0000000000e+00
   -1.249100e+01    0.0000000000e+00    0.0000000000e+00
   -1.249050e+01    0.0000000000e+00    0.0000000000e+00
   -1.249000e+01    0.0000000000e+00    0.0000000000e+00
   -1.248950e+01    0.0000000000e+00    0.0000000000e+00
   -1.248900e+01    0.0000000000e+00    0.0000000000e+00
   -1.248850e+01    0.0000000000e+00    0.0000000000e+00
   -1.248800e+01    0.0000000000e+00    0.0000000000e+00
   -1.248750e+01    0.0000000000e+00    0.0000000000e+00
   -1.248700e+01    0.0000000000e+00    0.0000000000e+00
   -1.248650e+01    0.0000000000e+00    0.0000000000e+00
   -1.248600e+01    0.0000000000e+00    0.0000000000e+00
   -1.248550e+01    0.0000000000e+00    0.0000000000e+00
   -1.248500e+01    0.0000000000e+00    0.0000000000e+00
   -1.248450e+01    0.0000000000e+00    0.0000000000e+00
   -1.248400e+01    0.0000000000e+00    0.0000000000e+00
   -1.248350e+01    0.0000000000e+00    0.0000000000e+00
   -1.248300e+01    0.0000000000e+00    0.0000000000e+00
   -1.248250e+01    0.0000000000e+00    0.0000000000e+00
   -1.248200e+01    0.0000000000e+00    0.0000000000e+00
   -1.248150e+01    0.0000000000e+00    0.0000000000e+00
   -1.248100e+01    0.0000000000e+00    0.0000000000e+00
   -1.248050e+01    0.0000000000e+00    0.0000000000e+00
   -1.248000e+01    0.0000000000e+00    0.0000000000e+00
   -1.247950e+01    0.0000000000e+00    0.0000000000e+00
   -1.247900e+01    0.0000000000e+00    0.0000000000e+00
   -1.247850e+01    0.0000000000e+00    0.0000000000e+00
   -1.247800e+01    0.0000000000e+00    0.0000000000e+00
   -1.247750e+01    0.0000000000e+00    0.0000000000e+00
   -1.247700e+01    0.0000000000e+00    0.0000000000e+00
   -1.247650e+01    0.0000000000e+00    0.0000000000e+00
   -1.247600e+01    0.0000000000e+00    0.0000000000e+00
   -1.247550e+01    0.0000000000e+00    0.0000000000e+00
   -1.247500e+01    0.0000000000e+00    0.0000000000e+00
   -1.247450e+01    0.0000000000e+00    0.0000000000e+00
   -1.247400e+01    0.0000000000e+00    0.0000000000e+00
   -1.247350e+01    0.0000000000e+00    0.0000000000e+00
   -1.247300e+01    0.0000000000e+00    0.0000000000e+00
   -1.247250e+01    0.0000000000e+00    0.0000000000e+00
   -1.247200e+01    0.0000000000e+00    0.0000000000e+00
   -1.247150e+01    0.0000000000e+00    0.0000000000e+00
   -1.247100e+01    0.0000000000e+00    0.0000000000e+00
   -1.247050e+01    0.0000000000e+00    0.0000000000e+00
   -1.247000e+01    0.0000000000e+00    0.0000000000e+00
   -1.246950e+01    0.0000000000e+00    0.0000000000e+00
   -1.246900e+01    0.0000000000e+00    0.0000000000e+00
   -1.246850e+01    0.0000000000e+00    0.0000000000e+00
   -1.246800e+01    0.0000000000e+00    0.0000000000e+00
   -1.246750e+01    0.0000000000e+00    0.0000000000e+00
   -1.246700e+01    0.0000000000e+00    0.0000000000e+00
   -1.246650e+01    0.0000000000e+00    0.0000000000e+00
   -1.246600e+01    0.0000000000e+00    0.0000000000e+00
   -1.246550e+01    0.0000000000e+00    0.0000000000e+00
   -1.246500e+01    0.0000000000e+00    0.0000000000e+00
   -1.246450e+01    0.0000000000e+00    0.0000000000e+00
   -1.246400e+01    0.0000000000e+00    0.0000000000e+00
   -1.246350e+01    0.0000000000e+00    0.0000000000e+00
   -1.246300e+01    0.0000000000e+00    0.0000000000e+00
   -1.246250e+01    0.0000000000e+00    0.0000000000e+00
   -1.246200e+01    0.0000000000e+00    0.0000000000e+00
   -1.246150e+01    0.0000000000e+00    0.0000000000e+00
   -1.246100e+01    0.0000000000e+00    0.0000000000e+00
   -1.246050e+01    0.0000000000e+00    0.0000000000e+00
   -1.246000e+01    0.0000000000e+00    0.0000000000e+00
   -1.245950e+01    0.0000000000e+00    0.0000000000e+00
   -1.245900e+01    0.0000000000e+00    0.0000000000e+00
   -1.245850e+01    0.0000000000e+00    0.0000000000e+00
   -1.245800e+01    0.0000000000e+00    0.0000000000e+00
   -1.245750e+01    0.0000000000e+00    0.0000000000e+00
   -1.245700e+01    0.0000000000e+00    0.0000000000e+00
   -1.245650e+01    0.0000000000e+00    0.0000000000e+00
   -1.245600e+01    0.0000000000e+00    0.0000000000e+00
   -1.245550e+01    0.0000000000e+00    0.0000000000e+00
   -1.245500e+01    0.0000000000e+00    0.0000000000e+00
   -1.245450e+01    0.0000000000e+00    0.0000000000e+00
   -1.245400e+01    0.0000000000e+00    0.0000000000e+00
   -1.245350e+01    0.0000000000e+00    0.0000000000e+00
   -1.245300e+01    0.0000000000e+00    0.0000000000e+00
   -1.245250e+01    0.0000000000e+00    0.0000000000e+00
