    7.800000e-02    9.939413e-01	    6.058698e-03	
    8.000000e-02    9.936280e-01	    6.372004e-03	
    8.200000e-02    9.933069e-01	    6.693101e-03	
    8.400000e-02    9.929780e-01	    7.021978e-03	
    8.600000e-02    9.926414e-01	    7.358624e-03	
    8.800000e-02    9.922970e-01	    7.703028e-03	
    9.000000e-02    9.919448e-01	    8.055180e-03	
    9.200000e-02    9.915849e-01	    8.415066e-03	
    9.400000e-02    9.912173e-01	    8.782677e-03	
    9.600000e-02    9.908420e-01	    9.157998e-03	
    9.800000e-02    9.904590e-01	    9.541019e-03	
    1.000000e-01    9.900683e-01	    9.931727e-03	
    1.020000e-01    9.896699e-01	    1.033011e-02	
    1.040000e-01    9.892638e-01	    1.073615e-02	
    1.060000e-01    9.888502e-01	    1.114984e-02	
    1.080000e-01    9.884288e-01	    1.157116e-02	
    1.100000e-01    9.879999e-01	    1.200011e-02	
    1.120000e-01    9.875633e-01	    1.243665e-02	
    1.140000e-01    9.871192e-01	    1.288080e-02	
    1.160000e-01    9.866675e-01	    1.333251e-02	
    1.180000e-01    9.862082e-01	    1.379179e-02	
    1.200000e-01    9.857414e-01	    1.425862e-02	
    1.220000e-01    9.852670e-01	    1.473298e-02	
    1.240000e-01    9.847851e-01	    1.521485e-02	
    1.260000e-01    9.842958e-01	    1.570423e-02	
    1.280000e-01    9.837989e-01	    1.620109e-02	
    1.300000e-01    9.832946e-01	    1.670541e-02	
    1.320000e-01    9.827828e-01	    1.721719e-02	
    1.340000e-01    9.822636e-01	    1.773641e-02	
    1.360000e-01    9.817370e-01	    1.826304e-02	
    1.380000e-01    9.812029e-01	    1.879707e-02	
    1.400000e-01    9.806615e-01	    1.933849e-02	
    1.420000e-01    9.801127e-01	    1.988727e-02	
    1.440000e-01    9.795566e-01	    2.044339e-02	
    1.460000e-01    9.789932e-01	    2.100685e-02	
    1.480000e-01    9.784224e-01	    2.157762e-02	
    1.500000e-01    9.778443e-01	    2.215567e-02	
    1.520000e-01    9.772590e-01	    2.274101e-02	
    1.540000e-01    9.766664e-01	    2.333359e-02	
    1.560000e-01    9.760666e-01	    2.393341e-02	
    1.580000e-01    9.754596e-01	    2.454044e-02	
    1.600000e-01    9.748453e-01	    2.515467e-02	
    1.620000e-01    9.742239e-01	    2.577607e-02	
    1.640000e-01    9.735954e-01	    2.640463e-02	
    1.660000e-01    9.729597e-01	    2.704032e-02	
    1.680000e-01    9.723169e-01	    2.768312e-02	
    1.700000e-01    9.716670e-01	    2.833302e-02	
    1.720000e-01    9.710100e-01	    2.898998e-02	
    1.740000e-01    9.703460e-01	    2.965400e-02	
    1.760000e-01    9.696750e-01	    3.032504e-02	
    1.780000e-01    9.689969e-01	    3.100308e-02	
    1.800000e-01    9.683119e-01	    3.168811e-02	
    1.820000e-01    9.676199e-01	    3.238010e-02	
    1.840000e-01    9.669210e-01	    3.307903e-02	
    1.860000e-01    9.662151e-01	    3.378487e-02	
    1.880000e-01    9.655024e-01	    3.449761e-02	
    1.900000e-01    9.647828e-01	    3.521721e-02	
    1.920000e-01    9.640563e-01	    3.594366e-02	
    1.940000e-01    9.633231e-01	    3.667693e-02	
    1.960000e-01    9.625830e-01	    3.741699e-02	
    1.980000e-01    9.618362e-01	    3.816383e-02	
    2.000000e-01    9.610826e-01	    3.891742e-02	
    2.020000e-01    9.603223e-01	    3.967773e-02	
    2.040000e-01    9.595553e-01	    4.044474e-02	
    2.060000e-01    9.587816e-01	    4.121842e-02	
    2.080000e-01    9.580012e-01	    4.199875e-02	
    2.100000e-01    9.572143e-01	    4.278571e-02	
    2.120000e-01    9.564207e-01	    4.357926e-02	
    2.140000e-01    9.556206e-01	    4.437938e-02	
    2.160000e-01    9.548139e-01	    4.518605e-02	
    2.180000e-01    9.540008e-01	    4.599924e-02	
    2.200000e-01    9.531811e-01	    4.681892e-02	
    2.220000e-01    9.523549e-01	    4.764507e-02	
    2.240000e-01    9.515224e-01	    4.847765e-02	
    2.260000e-01    9.506834e-01	    4.931664e-02	
    2.280000e-01    9.498380e-01	    5.016202e-02	
    2.300000e-01    9.489862e-01	    5.101375e-02	
    2.320000e-01    9.481282e-01	    5.187182e-02	
    2.340000e-01    9.472638e-01	    5.273618e-02	
    2.360000e-01    9.463932e-01	    5.360681e-02	
    2.380000e-01    9.455163e-01	    5.448369e-02	
    2.400000e-01    9.446332e-01	    5.536678e-02	
    2.420000e-01    9.437439e-01	    5.625606e-02	
    2.440000e-01    9.428485e-01	    5.715150e-02	
    2.460000e-01    9.419469e-01	    5.805306e-02	
    2.480000e-01    9.410393e-01	    5.896072e-02	
    2.500000e-01    9.401256e-01	    5.987445e-02	
    2.520000e-01    9.392058e-01	    6.079422e-02	
    2.540000e-01    9.382800e-01	    6.171999e-02	
    2.560000e-01    9.373483e-01	    6.265175e-02	
    2.580000e-01    9.364106e-01	    6.358945e-02	
    2.600000e-01    9.354669e-01	    6.453307e-02	
    2.620000e-01    9.345174e-01	    6.548258e-02	
    2.640000e-01    9.335621e-01	    6.643794e-02	
    2.660000e-01    9.326009e-01	    6.739912e-02	
    2.680000e-01    9.316339e-01	    6.836610e-02	
    2.700000e-01    9.306612e-01	    6.933884e-02	
    2.720000e-01    9.296827e-01	    7.031731e-02	
    2.740000e-01    9.286985e-01	    7.130148e-02	
    2.760000e-01    9.277087e-01	    7.229132e-02	
    2.780000e-01    9.267132e-01	    7.328678e-02	
    2.800000e-01    9.257121e-01	    7.428785e-02	
    2.820000e-01    9.247055e-01	    7.529449e-02	
    2.840000e-01    9.236933e-01	    7.630666e-02	
    2.860000e-01    9.226757e-01	    7.732433e-02	
    2.880000e-01    9.216525e-01	    7.834747e-02	
    2.900000e-01    9.206239e-01	    7.937605e-02	
    2.920000e-01    9.195900e-01	    8.041003e-02	
    2.940000e-01    9.185506e-01	    8.144938e-02	
    2.960000e-01    9.175059e-01	    8.249407e-02	
    2.980000e-01    9.164559e-01	    8.354405e-02	
    3.000000e-01    9.154007e-01	    8.459930e-02	
    3.020000e-01    9.143402e-01	    8.565979e-02	
    3.040000e-01    9.132745e-01	    8.672547e-02	
    3.060000e-01    9.122037e-01	    8.779631e-02	
    3.080000e-01    9.111277e-01	    8.887228e-02	
    3.100000e-01    9.100467e-01	    8.995335e-02	
    3.120000e-01    9.089605e-01	    9.103947e-02	
    3.140000e-01    9.078694e-01	    9.213062e-02	
    3.160000e-01    9.067733e-01	    9.322675e-02	
    3.180000e-01    9.056722e-01	    9.432783e-02	
    3.200000e-01    9.045662e-01	    9.543383e-02	
    3.220000e-01    9.034553e-01	    9.654470e-02	
    3.240000e-01    9.023396e-01	    9.766042e-02	
    3.260000e-01    9.012191e-01	    9.878095e-02	
    3.280000e-01    9.000938e-01	    9.990625e-02	
    3.300000e-01    8.989637e-01	    1.010363e-01	
    3.320000e-01    8.978290e-01	    1.021710e-01	
    3.340000e-01    8.966896e-01	    1.033104e-01	
    3.360000e-01    8.955456e-01	    1.044544e-01	
    3.380000e-01    8.943970e-01	    1.056030e-01	
    3.400000e-01    8.932439e-01	    1.067561e-01	
    3.420000e-01    8.920862e-01	    1.079138e-01	
    3.440000e-01    8.909241e-01	    1.090759e-01	
    3.460000e-01    8.897575e-01	    1.102425e-01	
    3.480000e-01    8.885865e-01	    1.114135e-01	
    3.500000e-01    8.874112e-01	    1.125888e-01	
    3.520000e-01    8.862316e-01	    1.137684e-01	
    3.540000e-01    8.850477e-01	    1.149523e-01	
    3.560000e-01    8.838595e-01	    1.161405e-01	
    3.580000e-01    8.826671e-01	    1.173329e-01	
    3.600000e-01    8.814706e-01	    1.185294e-01	
    3.620000e-01    8.802699e-01	    1.197301e-01	
    3.640000e-01    8.790651e-01	    1.209349e-01	
    3.660000e-01    8.778563e-01	    1.221437e-01	
    3.680000e-01    8.766435e-01	    1.233565e-01	
    3.700000e-01    8.754267e-01	    1.245733e-01	
    3.720000e-01    8.742060e-01	    1.257940e-01	
    3.740000e-01    8.729814e-01	    1.270186e-01	
    3.760000e-01    8.717529e-01	    1.282471e-01	
    3.780000e-01    8.705206e-01	    1.294794e-01	
    3.800000e-01    8.692845e-01	    1.307155e-01	
    3.820000e-01    8.680448e-01	    1.319552e-01	
    3.840000e-01    8.668013e-01	    1.331987e-01	
    3.860000e-01    8.655541e-01	    1.344459e-01	
    3.880000e-01    8.643034e-01	    1.356966e-01	
    3.900000e-01    8.630491e-01	    1.369509e-01	
    3.920000e-01    8.617912e-01	    1.382088e-01	
    3.940000e-01    8.605299e-01	    1.394701e-01	
    3.960000e-01    8.592651e-01	    1.407349e-01	
    3.980000e-01    8.579969e-01	    1.420031e-01	
    4.000000e-01    8.567253e-01	    1.432747e-01	
    4.020000e-01    8.554504e-01	    1.445496e-01	
    4.040000e-01    8.541723e-01	    1.458277e-01	
    4.060000e-01    8.528908e-01	    1.471092e-01	
    4.080000e-01    8.516062e-01	    1.483938e-01	
    4.100000e-01    8.503184e-01	    1.496816e-01	
    4.120000e-01    8.490275e-01	    1.509725e-01	
    4.140000e-01    8.477336e-01	    1.522664e-01	
    4.160000e-01    8.464366e-01	    1.535634e-01	
    4.180000e-01    8.451365e-01	    1.548635e-01	
    4.200000e-01    8.438336e-01	    1.561664e-01	
    4.220000e-01    8.425277e-01	    1.574723e-01	
    4.240000e-01    8.412190e-01	    1.587810e-01	
    4.260000e-01    8.399074e-01	    1.600926e-01	
    4.280000e-01    8.385931e-01	    1.614069e-01	
    4.300000e-01    8.372760e-01	    1.627240e-01	
    4.320000e-01    8.359563e-01	    1.640437e-01	
    4.340000e-01    8.346338e-01	    1.653662e-01	
    4.360000e-01    8.333088e-01	    1.666912e-01	
    4.380000e-01    8.319812e-01	    1.680188e-01	
    4.400000e-01    8.306511e-01	    1.693489e-01	
    4.420000e-01    8.293184e-01	    1.706816e-01	
    4.440000e-01    8.279834e-01	    1.720166e-01	
    4.460000e-01    8.266459e-01	    1.733541e-01	
    4.480000e-01    8.253061e-01	    1.746939e-01	
    4.500000e-01    8.239640e-01	    1.760360e-01	
    4.520000e-01    8.226196e-01	    1.773804e-01	
    4.540000e-01    8.212730e-01	    1.787270e-01	
    4.560000e-01    8.199242e-01	    1.800758e-01	
    4.580000e-01    8.185733e-01	    1.814267e-01	
    4.600000e-01    8.172203e-01	    1.827797e-01	
    4.620000e-01    8.158652e-01	    1.841348e-01	
    4.640000e-01    8.145082e-01	    1.854918e-01	
    4.660000e-01    8.131491e-01	    1.868509e-01	
    4.680000e-01    8.117882e-01	    1.882118e-01	
    4.700000e-01    8.104254e-01	    1.895746e-01	
    4.720000e-01    8.090607e-01	    1.909393e-01	
    4.740000e-01    8.076943e-01	    1.923057e-01	
    4.760000e-01    8.063261e-01	    1.936739e-01	
    4.780000e-01    8.049562e-01	    1.950438e-01	
    4.800000e-01    8.035846e-01	    1.964154e-01	
    4.820000e-01    8.022115e-01	    1.977885e-01	
    4.840000e-01    8.008368e-01	    1.991632e-01	
    4.860000e-01    7.994605e-01	    2.005395e-01	
    4.880000e-01    7.980828e-01	    2.019172e-01	
    4.900000e-01    7.967037e-01	    2.032963e-01	
    4.920000e-01    7.953231e-01	    2.046769e-01	
    4.940000e-01    7.939412e-01	    2.060588e-01	
    4.960000e-01    7.925581e-01	    2.074419e-01	
    4.980000e-01    7.911736e-01	    2.088264e-01	
    5.000000e-01    7.897880e-01	    2.102120e-01	
    5.020000e-01    7.884011e-01	    2.115989e-01	
    5.040000e-01    7.870132e-01	    2.129868e-01	
    5.060000e-01    7.856242e-01	    2.143758e-01	
    5.080000e-01    7.842341e-01	    2.157659e-01	
    5.100000e-01    7.828431e-01	    2.171569e-01	
    5.120000e-01    7.814511e-01	    2.185489e-01	
    5.140000e-01    7.800582e-01	    2.199418e-01	
    5.160000e-01    7.786645e-01	    2.213355e-01	
    5.180000e-01    7.772699e-01	    2.227301e-01	
    5.200000e-01    7.758746e-01	    2.241254e-01	
    5.220000e-01    7.744786e-01	    2.255214e-01	
    5.240000e-01    7.730819e-01	    2.269181e-01	
    5.260000e-01    7.716845e-01	    2.283155e-01	
    5.280000e-01    7.702866e-01	    2.297134e-01	
    5.300000e-01    7.688881e-01	    2.311119e-01	
    5.320000e-01    7.674892e-01	    2.325108e-01	
    5.340000e-01    7.660898e-01	    2.339102e-01	
    5.360000e-01    7.646899e-01	    2.353101e-01	
    5.380000e-01    7.632897e-01	    2.367103e-01	
    5.400000e-01    7.618892e-01	    2.381108e-01	
    5.420000e-01    7.604885e-01	    2.395115e-01	
    5.440000e-01    7.590875e-01	    2.409125e-01	
    5.460000e-01    7.576863e-01	    2.423137e-01	
    5.480000e-01    7.562849e-01	    2.437151e-01	
    5.500000e-01    7.548835e-01	    2.451165e-01	
    5.520000e-01    7.534820e-01	    2.465180e-01	
    5.540000e-01    7.520806e-01	    2.479194e-01	
    5.560000e-01    7.506791e-01	    2.493209e-01	
    5.580000e-01    7.492778e-01	    2.507222e-01	
    5.600000e-01    7.478766e-01	    2.521234e-01	
    5.620000e-01    7.464755e-01	    2.535245e-01	
    5.640000e-01    7.450747e-01	    2.549253e-01	
    5.660000e-01    7.436741e-01	    2.563259e-01	
    5.680000e-01    7.422739e-01	    2.577261e-01	
    5.700000e-01    7.408740e-01	    2.591260e-01	
    5.720000e-01    7.394745e-01	    2.605255e-01	
    5.740000e-01    7.380754e-01	    2.619246e-01	
    5.760000e-01    7.366769e-01	    2.633231e-01	
    5.780000e-01    7.352788e-01	    2.647212e-01	
    5.800000e-01    7.338814e-01	    2.661186e-01	
    5.820000e-01    7.324845e-01	    2.675155e-01	
    5.840000e-01    7.310883e-01	    2.689117e-01	
    5.860000e-01    7.296929e-01	    2.703071e-01	
    5.880000e-01    7.282982e-01	    2.717018e-01	
    5.900000e-01    7.269042e-01	    2.730958e-01	
    5.920000e-01    7.255112e-01	    2.744888e-01	
    5.940000e-01    7.241190e-01	    2.758810e-01	
    5.960000e-01    7.227277e-01	    2.772723e-01	
    5.980000e-01    7.213375e-01	    2.786625e-01	
    6.000000e-01    7.199482e-01	    2.800518e-01	
    6.020000e-01    7.185600e-01	    2.814400e-01	
    6.040000e-01    7.171729e-01	    2.828271e-01	
    6.060000e-01    7.157870e-01	    2.842130e-01	
    6.080000e-01    7.144023e-01	    2.855977e-01	
    6.100000e-01    7.130188e-01	    2.869812e-01	
    6.120000e-01    7.116365e-01	    2.883635e-01	
    6.140000e-01    7.102557e-01	    2.897443e-01	
    6.160000e-01    7.088761e-01	    2.911239e-01	
    6.180000e-01    7.074980e-01	    2.925020e-01	
    6.200000e-01    7.061214e-01	    2.938786e-01	
    6.220000e-01    7.047462e-01	    2.952538e-01	
    6.240000e-01    7.033727e-01	    2.966273e-01	
    6.260000e-01    7.020006e-01	    2.979994e-01	
    6.280000e-01    7.006303e-01	    2.993697e-01	
    6.300000e-01    6.992616e-01	    3.007384e-01	
    6.320000e-01    6.978946e-01	    3.021054e-01	
    6.340000e-01    6.965294e-01	    3.034706e-01	
    6.360000e-01    6.951660e-01	    3.048340e-01	
    6.380000e-01    6.938044e-01	    3.061956e-01	
    6.400000e-01    6.924447e-01	    3.075553e-01	
    6.420000e-01    6.910870e-01	    3.089130e-01	
    6.440000e-01    6.897312e-01	    3.102688e-01	
    6.460000e-01    6.883775e-01	    3.116225e-01	
    6.480000e-01    6.870258e-01	    3.129742e-01	
    6.500000e-01    6.856762e-01	    3.143238e-01	
    6.520000e-01    6.843288e-01	    3.156712e-01	
    6.540000e-01    6.829836e-01	    3.170164e-01	
    6.560000e-01    6.816406e-01	    3.183594e-01	
    6.580000e-01    6.802999e-01	    3.197001e-01	
    6.600000e-01    6.789614e-01	    3.210386e-01	
    6.620000e-01    6.776254e-01	    3.223746e-01	
    6.640000e-01    6.762917e-01	    3.237083e-01	
    6.660000e-01    6.749605e-01	    3.250395e-01	
    6.680000e-01    6.736318e-01	    3.263682e-01	
    6.700000e-01    6.723056e-01	    3.276944e-01	
    6.720000e-01    6.709820e-01	    3.290180e-01	
    6.740000e-01    6.696610e-01	    3.303390e-01	
    6.760000e-01    6.683426e-01	    3.316574e-01	
    6.780000e-01    6.670270e-01	    3.329730e-01	
    6.800000e-01    6.657140e-01	    3.342860e-01	
    6.820000e-01    6.644039e-01	    3.355961e-01	
    6.840000e-01    6.630965e-01	    3.369035e-01	
    6.860000e-01    6.617920e-01	    3.382080e-01	
    6.880000e-01    6.604904e-01	    3.395096e-01	
    6.900000e-01    6.591918e-01	    3.408082e-01	
    6.920000e-01    6.578961e-01	    3.421039e-01	
    6.940000e-01    6.566035e-01	    3.433965e-01	
    6.960000e-01    6.553139e-01	    3.446861e-01	
    6.980000e-01    6.540274e-01	    3.459726e-01	
    7.000000e-01    6.527440e-01	    3.472560e-01	
    7.020000e-01    6.514639e-01	    3.485361e-01	
    7.040000e-01    6.501869e-01	    3.498131e-01	
    7.060000e-01    6.489132e-01	    3.510868e-01	
    7.080000e-01    6.476428e-01	    3.523572e-01	
    7.100000e-01    6.463758e-01	    3.536242e-01	
    7.120000e-01    6.451121e-01	    3.548879e-01	
    7.140000e-01    6.438519e-01	    3.561481e-01	
    7.160000e-01    6.425951e-01	    3.574049e-01	
    7.180000e-01    6.413418e-01	    3.586582e-01	
    7.200000e-01    6.400920e-01	    3.599080e-01	
    7.220000e-01    6.388459e-01	    3.611541e-01	
    7.240000e-01    6.376033e-01	    3.623967e-01	
    7.260000e-01    6.363644e-01	    3.636356e-01	
    7.280000e-01    6.351292e-01	    3.648708e-01	
    7.300000e-01    6.338977e-01	    3.661023e-01	
    7.320000e-01    6.326699e-01	    3.673301e-01	
    7.340000e-01    6.314460e-01	    3.685540e-01	
    7.360000e-01    6.302260e-01	    3.697740e-01	
    7.380000e-01    6.290098e-01	    3.709902e-01	
    7.400000e-01    6.277975e-01	    3.722025e-01	
    7.420000e-01    6.265892e-01	    3.734108e-01	
    7.440000e-01    6.253848e-01	    3.746152e-01	
    7.460000e-01    6.241846e-01	    3.758154e-01	
    7.480000e-01    6.229883e-01	    3.770117e-01	
    7.500000e-01    6.217962e-01	    3.782038e-01	
    7.520000e-01    6.206082e-01	    3.793918e-01	
    7.540000e-01    6.194244e-01	    3.805756e-01	
    7.560000e-01    6.182449e-01	    3.817551e-01	
    7.580000e-01    6.170695e-01	    3.829305e-01	
    7.600000e-01    6.158985e-01	    3.841015e-01	
    7.620000e-01    6.147318e-01	    3.852682e-01	
    7.640000e-01    6.135694e-01	    3.864306e-01	
    7.660000e-01    6.124115e-01	    3.875885e-01	
    7.680000e-01    6.112579e-01	    3.887421e-01	
    7.700000e-01    6.101089e-01	    3.898911e-01	
    7.720000e-01    6.089643e-01	    3.910357e-01	
    7.740000e-01    6.078243e-01	    3.921757e-01	
    7.760000e-01    6.066888e-01	    3.933112e-01	
    7.780000e-01    6.055580e-01	    3.944420e-01	
    7.800000e-01    6.044318e-01	    3.955682e-01	
    7.820000e-01    6.033103e-01	    3.966897e-01	
    7.840000e-01    6.021934e-01	    3.978066e-01	
    7.860000e-01    6.010814e-01	    3.989186e-01	
    7.880000e-01    5.999741e-01	    4.000259e-01	
    7.900000e-01    5.988716e-01	    4.011284e-01	
    7.920000e-01    5.977740e-01	    4.022260e-01	
    7.940000e-01    5.966812e-01	    4.033188e-01	
    7.960000e-01    5.955934e-01	    4.044066e-01	
    7.980000e-01    5.945105e-01	    4.054895e-01	
    8.000000e-01    5.934326e-01	    4.065674e-01	
    8.020000e-01    5.923597e-01	    4.076403e-01	
    8.040000e-01    5.912918e-01	    4.087082e-01	
    8.060000e-01    5.902290e-01	    4.097710e-01	
    8.080000e-01    5.891714e-01	    4.108286e-01	
    8.100000e-01    5.881189e-01	    4.118811e-01	
    8.120000e-01    5.870715e-01	    4.129285e-01	
    8.140000e-01    5.860294e-01	    4.139706e-01	
    8.160000e-01    5.849924e-01	    4.150076e-01	
    8.180000e-01    5.839608e-01	    4.160392e-01	
    8.200000e-01    5.829345e-01	    4.170655e-01	
    8.220000e-01    5.819134e-01	    4.180866e-01	
    8.240000e-01    5.808978e-01	    4.191022e-01	
    8.260000e-01    5.798875e-01	    4.201125e-01	
    8.280000e-01    5.788827e-01	    4.211173e-01	
    8.300000e-01    5.778833e-01	    4.221167e-01	
    8.320000e-01    5.768894e-01	    4.231106e-01	
    8.340000e-01    5.759010e-01	    4.240990e-01	
    8.360000e-01    5.749182e-01	    4.250818e-01	
    8.380000e-01    5.739409e-01	    4.260591e-01	
    8.400000e-01    5.729692e-01	    4.270308e-01	
    8.420000e-01    5.720032e-01	    4.279968e-01	
    8.440000e-01    5.710428e-01	    4.289572e-01	
    8.460000e-01    5.700881e-01	    4.299119e-01	
    8.480000e-01    5.691392e-01	    4.308608e-01	
    8.500000e-01    5.681959e-01	    4.318041e-01	
    8.520000e-01    5.672585e-01	    4.327415e-01	
    8.540000e-01    5.663268e-01	    4.336732e-01	
    8.560000e-01    5.654010e-01	    4.345990e-01	
    8.580000e-01    5.644810e-01	    4.355190e-01	
    8.600000e-01    5.635669e-01	    4.364331e-01	
    8.620000e-01    5.626588e-01	    4.373412e-01	
    8.640000e-01    5.617565e-01	    4.382435e-01	
    8.660000e-01    5.608602e-01	    4.391398e-01	
    8.680000e-01    5.599700e-01	    4.400300e-01	
    8.700000e-01    5.590857e-01	    4.409143e-01	
    8.720000e-01    5.582075e-01	    4.417925e-01	
    8.740000e-01    5.573353e-01	    4.426647e-01	
    8.760000e-01    5.564693e-01	    4.435307e-01	
    8.780000e-01    5.556094e-01	    4.443906e-01	
    8.800000e-01    5.547556e-01	    4.452444e-01	
    8.820000e-01    5.539080e-01	    4.460920e-01	
    8.840000e-01    5.530666e-01	    4.469334e-01	
    8.860000e-01    5.522314e-01	    4.477686e-01	
    8.880000e-01    5.514024e-01	    4.485976e-01	
    8.900000e-01    5.505797e-01	    4.494203e-01	
    8.920000e-01    5.497634e-01	    4.502366e-01	
    8.940000e-01    5.489533e-01	    4.510467e-01	
    8.960000e-01    5.481496e-01	    4.518504e-01	
    8.980000e-01    5.473522e-01	    4.526478e-01	
    9.000000e-01    5.465612e-01	    4.534388e-01	
    9.020000e-01    5.457767e-01	    4.542233e-01	
    9.040000e-01    5.449985e-01	    4.550015e-01	
    9.060000e-01    5.442269e-01	    4.557731e-01	
    9.080000e-01    5.434617e-01	    4.565383e-01	
    9.100000e-01    5.427030e-01	    4.572970e-01	
    9.120000e-01    5.419508e-01	    4.580492e-01	
    9.140000e-01    5.412052e-01	    4.587948e-01	
    9.160000e-01    5.404662e-01	    4.595338e-01	
    9.180000e-01    5.397337e-01	    4.602663e-01	
    9.200000e-01    5.390078e-01	    4.609922e-01	
    9.220000e-01    5.382886e-01	    4.617114e-01	
    9.240000e-01    5.375760e-01	    4.624240e-01	
    9.260000e-01    5.368701e-01	    4.631299e-01	
    9.280000e-01    5.361709e-01	    4.638291e-01	
    9.300000e-01    5.354784e-01	    4.645216e-01	
    9.320000e-01    5.347926e-01	    4.652074e-01	
    9.340000e-01    5.341136e-01	    4.658864e-01	
    9.360000e-01    5.334413e-01	    4.665587e-01	
    9.380000e-01    5.327758e-01	    4.672242e-01	
    9.400000e-01    5.321171e-01	    4.678829e-01	
    9.420000e-01    5.314653e-01	    4.685347e-01	
    9.440000e-01    5.308203e-01	    4.691797e-01	
    9.460000e-01    5.301821e-01	    4.698179e-01	
    9.480000e-01    5.295509e-01	    4.704491e-01	
    9.500000e-01    5.289265e-01	    4.710735e-01	
    9.520000e-01    5.283090e-01	    4.716910e-01	
    9.540000e-01    5.276985e-01	    4.723015e-01	
    9.560000e-01    5.270949e-01	    4.729051e-01	
    9.580000e-01    5.264983e-01	    4.735017e-01	
    9.600000e-01    5.259087e-01	    4.740913e-01	
    9.620000e-01    5.253260e-01	    4.746740e-01	
    9.640000e-01    5.247504e-01	    4.752496e-01	
    9.660000e-01    5.241818e-01	    4.758182e-01	
    9.680000e-01    5.236203e-01	    4.763797e-01	
    9.700000e-01    5.230658e-01	    4.769342e-01	
    9.720000e-01    5.225184e-01	    4.774816e-01	
    9.740000e-01    5.219780e-01	    4.780220e-01	
    9.760000e-01    5.214448e-01	    4.785552e-01	
    9.780000e-01    5.209187e-01	    4.790813e-01	
    9.800000e-01    5.203997e-01	    4.796003e-01	
    9.820000e-01    5.198879e-01	    4.801121e-01	
    9.840000e-01    5.193832e-01	    4.806168e-01	
    9.860000e-01    5.188857e-01	    4.811143e-01	
    9.880000e-01    5.183954e-01	    4.816046e-01	
    9.900000e-01    5.179123e-01	    4.820877e-01	
    9.920000e-01    5.174364e-01	    4.825636e-01	
    9.940000e-01    5.169677e-01	    4.830323e-01	
    9.960000e-01    5.165063e-01	    4.834937e-01	
    9.980000e-01    5.160521e-01	    4.839479e-01	
    1.000000e+00    5.156051e-01	    4.843949e-01	
    1.002000e+00    5.151655e-01	    4.848345e-01	
    1.004000e+00    5.147331e-01	    4.852669e-01	
    1.006000e+00    5.143080e-01	    4.856920e-01	
    1.008000e+00    5.138902e-01	    4.861098e-01	
    1.010000e+00    5.134798e-01	    4.865202e-01	
    1.012000e+00    5.130766e-01	    4.869234e-01	
    1.014000e+00    5.126808e-01	    4.873192e-01	
    1.016000e+00    5.122923e-01	    4.877077e-01	
    1.018000e+00    5.119112e-01	    4.880888e-01	
    1.020000e+00    5.115375e-01	    4.884625e-01	
    1.022000e+00    5.111711e-01	    4.888289e-01	
    1.024000e+00    5.108121e-01	    4.891879e-01	
    1.026000e+00    5.104605e-01	    4.895395e-01	
    1.028000e+00    5.101163e-01	    4.898837e-01	
    1.030000e+00    5.097795e-01	    4.902205e-01	
    1.032000e+00    5.094501e-01	    4.905499e-01	
    1.034000e+00    5.091281e-01	    4.908719e-01	
