    0.000000e+00
    9.985650e-01	    1.435017e-03	    5.200000e-02
    9.985556e-01	    1.444370e-03	    5.250000e-02
    9.985467e-01	    1.453281e-03	    5.300000e-02
    9.985383e-01	    1.461744e-03	    5.350000e-02
    9.985302e-01	    1.469754e-03	    5.400000e-02
    9.985227e-01	    1.477305e-03	    5.450000e-02
    9.985156e-01	    1.484393e-03	    5.500000e-02
    9.985090e-01	    1.491012e-03	    5.550000e-02
    9.985028e-01	    1.497159e-03	    5.600000e-02
    9.984972e-01	    1.502829e-03	    5.650000e-02
    9.984920e-01	    1.508019e-03	    5.700000e-02
    9.984873e-01	    1.512726e-03	    5.750000e-02
    9.984831e-01	    1.516946e-03	    5.800000e-02
    9.984793e-01	    1.520676e-03	    5.850000e-02
    9.984761e-01	    1.523915e-03	    5.900000e-02
    9.984733e-01	    1.526660e-03	    5.950000e-02
    9.984711e-01	    1.528909e-03	    6.000000e-02
    9.984693e-01	    1.530661e-03	    6.050000e-02
    9.984681e-01	    1.531915e-03	    6.100000e-02
    9.984673e-01	    1.532670e-03	    6.150000e-02
    9.984671e-01	    1.532925e-03	    6.200000e-02
    9.984673e-01	    1.532681e-03	    6.250000e-02
    9.984681e-01	    1.531936e-03	    6.300000e-02
    9.984693e-01	    1.530693e-03	    6.350000e-02
    9.984710e-01	    1.528952e-03	    6.400000e-02
    9.984733e-01	    1.526713e-03	    6.450000e-02
    9.984760e-01	    1.523979e-03	    6.500000e-02
    9.984792e-01	    1.520751e-03	    6.550000e-02
    9.984830e-01	    1.517032e-03	    6.600000e-02
    9.984872e-01	    1.512823e-03	    6.650000e-02
    9.984919e-01	    1.508127e-03	    6.700000e-02
    9.984971e-01	    1.502948e-03	    6.750000e-02
    9.985027e-01	    1.497289e-03	    6.800000e-02
    9.985088e-01	    1.491154e-03	    6.850000e-02
    9.985155e-01	    1.484546e-03	    6.900000e-02
    9.985225e-01	    1.477470e-03	    6.950000e-02
    9.985301e-01	    1.469931e-03	    7.000000e-02
    9.985381e-01	    1.461933e-03	    7.050000e-02
    9.985465e-01	    1.453482e-03	    7.100000e-02
    9.985554e-01	    1.444583e-03	    7.150000e-02
    9.985648e-01	    1.435243e-03	    7.200000e-02
    9.985745e-01	    1.425466e-03	    7.250000e-02
    9.985847e-01	    1.415260e-03	    7.300000e-02
    9.985954e-01	    1.404631e-03	    7.350000e-02
    9.986064e-01	    1.393586e-03	    7.400000e-02
    9.986179e-01	    1.382133e-03	    7.450000e-02
    9.986297e-01	    1.370279e-03	    7.500000e-02
    9.986420e-01	    1.358031e-03	    7.550000e-02
    9.986546e-01	    1.345398e-03	    7.600000e-02
    9.986676e-01	    1.332387e-03	    7.650000e-02
    9.986810e-01	    1.319008e-03	    7.700000e-02
    9.986947e-01	    1.305269e-03	    7.750000e-02
    9.987088e-01	    1.291179e-03	    7.800000e-02
    9.987233e-01	    1.276747e-03	    7.850000e-02
    9.987380e-01	    1.261983e-03	    7.900000e-02
    9.987531e-01	    1.246896e-03	    7.950000e-02
    9.987685e-01	    1.231496e-03	    8.000000e-02
    9.987842e-01	    1.215793e-03	    8.050000e-02
    9.988002e-01	    1.199798e-03	    8.100000e-02
    9.988165e-01	    1.183521e-03	    8.150000e-02
    9.988330e-01	    1.166972e-03	    8.200000e-02
    9.988498e-01	    1.150162e-03	    8.250000e-02
    9.988669e-01	    1.133103e-03	    8.300000e-02
    9.988842e-01	    1.115805e-03	    8.350000e-02
    9.989017e-01	    1.098280e-03	    8.400000e-02
    9.989195e-01	    1.080539e-03	    8.450000e-02
    9.989374e-01	    1.062593e-03	    8.500000e-02
    9.989555e-01	    1.044455e-03	    8.550000e-02
    9.989739e-01	    1.026136e-03	    8.600000e-02
    9.989924e-01	    1.007649e-03	    8.650000e-02
    9.990110e-01	    9.890045e-04	    8.700000e-02
    9.990298e-01	    9.702155e-04	    8.750000e-02
    9.990487e-01	    9.512943e-04	    8.800000e-02
    9.990677e-01	    9.322530e-04	    8.850000e-02
    9.990869e-01	    9.131042e-04	    8.900000e-02
    9.991061e-01	    8.938604e-04	    8.950000e-02
    9.991255e-01	    8.745340e-04	    9.000000e-02
    9.991449e-01	    8.551377e-04	    9.050000e-02
    9.991643e-01	    8.356842e-04	    9.100000e-02
    9.991838e-01	    8.161861e-04	    9.150000e-02
    9.992033e-01	    7.966562e-04	    9.200000e-02
    9.992229e-01	    7.771071e-04	    9.250000e-02
    9.992424e-01	    7.575517e-04	    9.300000e-02
    9.992620e-01	    7.380028e-04	    9.350000e-02
    9.992815e-01	    7.184729e-04	    9.400000e-02
    9.993010e-01	    6.989750e-04	    9.450000e-02
    9.993205e-01	    6.795217e-04	    9.500000e-02
    9.993399e-01	    6.601257e-04	    9.550000e-02
    9.993592e-01	    6.407996e-04	    9.600000e-02
    9.993784e-01	    6.215561e-04	    9.650000e-02
    9.993976e-01	    6.024077e-04	    9.700000e-02
    9.994166e-01	    5.833668e-04	    9.750000e-02
    9.994356e-01	    5.644460e-04	    9.800000e-02
    9.994543e-01	    5.456575e-04	    9.850000e-02
    9.994730e-01	    5.270137e-04	    9.900000e-02
    9.994915e-01	    5.085265e-04	    9.950000e-02
    9.995098e-01	    4.902082e-04	    1.000000e-01
    9.995279e-01	    4.720707e-04	    1.005000e-01
    9.995459e-01	    4.541257e-04	    1.010000e-01
    9.995636e-01	    4.363850e-04	    1.015000e-01
    9.995811e-01	    4.188601e-04	    1.020000e-01
    9.995984e-01	    4.015625e-04	    1.025000e-01
    9.996155e-01	    3.845034e-04	    1.030000e-01
    9.996323e-01	    3.676940e-04	    1.035000e-01
    9.996489e-01	    3.511453e-04	    1.040000e-01
    9.996651e-01	    3.348679e-04	    1.045000e-01
    9.996811e-01	    3.188726e-04	    1.050000e-01
    9.996968e-01	    3.031697e-04	    1.055000e-01
    9.997122e-01	    2.877694e-04	    1.060000e-01
    9.997273e-01	    2.726819e-04	    1.065000e-01
    9.997421e-01	    2.579170e-04	    1.070000e-01
    9.997565e-01	    2.434842e-04	    1.075000e-01
    9.997706e-01	    2.293930e-04	    1.080000e-01
    9.997843e-01	    2.156525e-04	    1.085000e-01
    9.997977e-01	    2.022718e-04	    1.090000e-01
    9.998107e-01	    1.892594e-04	    1.095000e-01
    9.998234e-01	    1.766240e-04	    1.100000e-01
    9.998356e-01	    1.643737e-04	    1.105000e-01
    9.998475e-01	    1.525165e-04	    1.110000e-01
    9.998589e-01	    1.410602e-04	    1.115000e-01
    9.998700e-01	    1.300121e-04	    1.120000e-01
    9.998806e-01	    1.193795e-04	    1.125000e-01
    9.998908e-01	    1.091694e-04	    1.130000e-01
    9.999006e-01	    9.938830e-05	    1.135000e-01
    9.999100e-01	    9.004263e-05	    1.140000e-01
    9.999189e-01	    8.113847e-05	    1.145000e-01
    9.999273e-01	    7.268161e-05	    1.150000e-01
    9.999353e-01	    6.467756e-05	    1.155000e-01
    9.999429e-01	    5.713153e-05	    1.160000e-01
    9.999500e-01	    5.004841e-05	    1.165000e-01
    9.999566e-01	    4.343282e-05	    1.170000e-01
    9.999627e-01	    3.728907e-05	    1.175000e-01
    9.999684e-01	    3.162113e-05	    1.180000e-01
    9.999736e-01	    2.643269e-05	    1.185000e-01
    9.999783e-01	    2.172713e-05	    1.190000e-01
    9.999825e-01	    1.750749e-05	    1.195000e-01
    9.999862e-01	    1.377652e-05	    1.200000e-01
    9.999895e-01	    1.053663e-05	    1.205000e-01
    9.999922e-01	    7.789916e-06	    1.210000e-01
    9.999945e-01	    5.538161e-06	    1.215000e-01
    9.999962e-01	    3.782814e-06	    1.220000e-01
    9.999975e-01	    2.525005e-06	    1.225000e-01
    9.999982e-01	    1.765539e-06	    1.230000e-01
    9.999985e-01	    1.504894e-06	    1.235000e-01
    9.999983e-01	    1.743225e-06	    1.240000e-01
    9.999975e-01	    2.480361e-06	    1.245000e-01
    9.999963e-01	    3.715803e-06	    1.250000e-01
    9.999946e-01	    5.448730e-06	    1.255000e-01
    9.999923e-01	    7.677995e-06	    1.260000e-01
    9.999896e-01	    1.040213e-05	    1.265000e-01
    9.999864e-01	    1.361934e-05	    1.270000e-01
    9.999827e-01	    1.732750e-05	    1.275000e-01
    9.999785e-01	    2.152420e-05	    1.280000e-01
    9.999738e-01	    2.620666e-05	    1.285000e-01
    9.999686e-01	    3.137183e-05	    1.290000e-01
    9.999630e-01	    3.701631e-05	    1.295000e-01
    9.999569e-01	    4.313641e-05	    1.300000e-01
    9.999503e-01	    4.972812e-05	    1.305000e-01
    9.999432e-01	    5.678712e-05	    1.310000e-01
    9.999357e-01	    6.430880e-05	    1.315000e-01
    9.999277e-01	    7.228823e-05	    1.320000e-01
    9.999193e-01	    8.072019e-05	    1.325000e-01
    9.999104e-01	    8.959917e-05	    1.330000e-01
    9.999011e-01	    9.891935e-05	    1.335000e-01
    9.998913e-01	    1.086747e-04	    1.340000e-01
    9.998811e-01	    1.188587e-04	    1.345000e-01
    9.998705e-01	    1.294648e-04	    1.350000e-01
    9.998595e-01	    1.404861e-04	    1.355000e-01
    9.998481e-01	    1.519153e-04	    1.360000e-01
    9.998363e-01	    1.637450e-04	    1.365000e-01
    9.998240e-01	    1.759674e-04	    1.370000e-01
    9.998114e-01	    1.885746e-04	    1.375000e-01
    9.997984e-01	    2.015583e-04	    1.380000e-01
    9.997851e-01	    2.149100e-04	    1.385000e-01
    9.997714e-01	    2.286211e-04	    1.390000e-01
    9.997573e-01	    2.426825e-04	    1.395000e-01
    9.997429e-01	    2.570851e-04	    1.400000e-01
    9.997282e-01	    2.718195e-04	    1.405000e-01
    9.997131e-01	    2.868760e-04	    1.410000e-01
    9.996978e-01	    3.022448e-04	    1.415000e-01
    9.996821e-01	    3.179160e-04	    1.420000e-01
    9.996661e-01	    3.338791e-04	    1.425000e-01
    9.996499e-01	    3.501239e-04	    1.430000e-01
    9.996334e-01	    3.666397e-04	    1.435000e-01
    9.996166e-01	    3.834157e-04	    1.440000e-01
    9.995996e-01	    4.004411e-04	    1.445000e-01
    9.995823e-01	    4.177045e-04	    1.450000e-01
    9.995648e-01	    4.351949e-04	    1.455000e-01
    9.995471e-01	    4.529008e-04	    1.460000e-01
    9.995292e-01	    4.708106e-04	    1.465000e-01
    9.995111e-01	    4.889126e-04	    1.470000e-01
    9.994928e-01	    5.071951e-04	    1.475000e-01
    9.994744e-01	    5.256461e-04	    1.480000e-01
    9.994557e-01	    5.442535e-04	    1.485000e-01
    9.994370e-01	    5.630052e-04	    1.490000e-01
    9.994181e-01	    5.818889e-04	    1.495000e-01
    9.993991e-01	    6.008925e-04	    1.500000e-01
    9.993800e-01	    6.200033e-04	    1.505000e-01
    9.993608e-01	    6.392091e-04	    1.510000e-01
    9.993415e-01	    6.584972e-04	    1.515000e-01
    9.993221e-01	    6.778551e-04	    1.520000e-01
    9.993027e-01	    6.972701e-04	    1.525000e-01
    9.992833e-01	    7.167296e-04	    1.530000e-01
    9.992638e-01	    7.362209e-04	    1.535000e-01
    9.992443e-01	    7.557312e-04	    1.540000e-01
    9.992248e-01	    7.752478e-04	    1.545000e-01
    9.992052e-01	    7.947581e-04	    1.550000e-01
    9.991858e-01	    8.142493e-04	    1.555000e-01
    9.991663e-01	    8.337086e-04	    1.560000e-01
    9.991469e-01	    8.531234e-04	    1.565000e-01
    9.991275e-01	    8.724810e-04	    1.570000e-01
    9.991082e-01	    8.917688e-04	    1.575000e-01
    9.990890e-01	    9.109742e-04	    1.580000e-01
    9.990699e-01	    9.300848e-04	    1.585000e-01
    9.990509e-01	    9.490879e-04	    1.590000e-01
    9.990320e-01	    9.679713e-04	    1.595000e-01
    9.990133e-01	    9.867227e-04	    1.600000e-01
    9.989947e-01	    1.005330e-03	    1.605000e-01
    9.989762e-01	    1.023780e-03	    1.610000e-01
    9.989579e-01	    1.042062e-03	    1.615000e-01
    9.989398e-01	    1.060164e-03	    1.620000e-01
    9.989219e-01	    1.078074e-03	    1.625000e-01
    9.989042e-01	    1.095780e-03	    1.630000e-01
    9.988867e-01	    1.113270e-03	    1.635000e-01
    9.988695e-01	    1.130534e-03	    1.640000e-01
    9.988524e-01	    1.147559e-03	    1.645000e-01
    9.988357e-01	    1.164336e-03	    1.650000e-01
    9.988191e-01	    1.180852e-03	    1.655000e-01
    9.988029e-01	    1.197098e-03	    1.660000e-01
    9.987869e-01	    1.213062e-03	    1.665000e-01
    9.987713e-01	    1.228734e-03	    1.670000e-01
    9.987559e-01	    1.244105e-03	    1.675000e-01
    9.987408e-01	    1.259163e-03	    1.680000e-01
    9.987261e-01	    1.273900e-03	    1.685000e-01
    9.987117e-01	    1.288305e-03	    1.690000e-01
    9.986976e-01	    1.302369e-03	    1.695000e-01
    9.986839e-01	    1.316083e-03	    1.700000e-01
    9.986706e-01	    1.329439e-03	    1.705000e-01
    9.986576e-01	    1.342427e-03	    1.710000e-01
    9.986450e-01	    1.355038e-03	    1.715000e-01
    9.986327e-01	    1.367266e-03	    1.720000e-01
    9.986209e-01	    1.379101e-03	    1.725000e-01
    9.986095e-01	    1.390536e-03	    1.730000e-01
    9.985984e-01	    1.401565e-03	    1.735000e-01
    9.985878e-01	    1.412178e-03	    1.740000e-01
    9.985776e-01	    1.422370e-03	    1.745000e-01
    9.985679e-01	    1.432134e-03	    1.750000e-01
    9.985585e-01	    1.441464e-03	    1.755000e-01
    9.985496e-01	    1.450353e-03	    1.760000e-01
    9.985412e-01	    1.458796e-03	    1.765000e-01
    9.985332e-01	    1.466787e-03	    1.770000e-01
    9.985257e-01	    1.474321e-03	    1.775000e-01
    9.985186e-01	    1.481393e-03	    1.780000e-01
    9.985120e-01	    1.487999e-03	    1.785000e-01
    9.985059e-01	    1.494135e-03	    1.790000e-01
    9.985002e-01	    1.499795e-03	    1.795000e-01
    9.984950e-01	    1.504977e-03	    1.800000e-01
    9.984903e-01	    1.509678e-03	    1.805000e-01
    9.984861e-01	    1.513893e-03	    1.810000e-01
    9.984824e-01	    1.517622e-03	    1.815000e-01
    9.984791e-01	    1.520860e-03	    1.820000e-01
    9.984764e-01	    1.523607e-03	    1.825000e-01
    9.984741e-01	    1.525859e-03	    1.830000e-01
    9.984724e-01	    1.527617e-03	    1.835000e-01
    9.984711e-01	    1.528878e-03	    1.840000e-01
    9.984704e-01	    1.529642e-03	    1.845000e-01
    9.984701e-01	    1.529908e-03	    1.850000e-01
    9.984703e-01	    1.529677e-03	    1.855000e-01
    9.984711e-01	    1.528948e-03	    1.860000e-01
    9.984723e-01	    1.527722e-03	    1.865000e-01
    9.984740e-01	    1.526000e-03	    1.870000e-01
    9.984762e-01	    1.523783e-03	    1.875000e-01
    9.984789e-01	    1.521072e-03	    1.880000e-01
    9.984821e-01	    1.517869e-03	    1.885000e-01
    9.984858e-01	    1.514177e-03	    1.890000e-01
    9.984900e-01	    1.509997e-03	    1.895000e-01
    9.984947e-01	    1.505333e-03	    1.900000e-01
    9.984998e-01	    1.500187e-03	    1.905000e-01
    9.985054e-01	    1.494563e-03	    1.910000e-01
    9.985115e-01	    1.488465e-03	    1.915000e-01
    9.985181e-01	    1.481896e-03	    1.920000e-01
    9.985251e-01	    1.474862e-03	    1.925000e-01
    9.985326e-01	    1.467366e-03	    1.930000e-01
    9.985406e-01	    1.459413e-03	    1.935000e-01
    9.985490e-01	    1.451009e-03	    1.940000e-01
    9.985578e-01	    1.442159e-03	    1.945000e-01
    9.985671e-01	    1.432869e-03	    1.950000e-01
    9.985769e-01	    1.423145e-03	    1.955000e-01
    9.985870e-01	    1.412993e-03	    1.960000e-01
    9.985976e-01	    1.402421e-03	    1.965000e-01
    9.986086e-01	    1.391434e-03	    1.970000e-01
    9.986200e-01	    1.380041e-03	    1.975000e-01
    9.986318e-01	    1.368248e-03	    1.980000e-01
    9.986439e-01	    1.356063e-03	    1.985000e-01
    9.986565e-01	    1.343495e-03	    1.990000e-01
    9.986694e-01	    1.330551e-03	    1.995000e-01
    9.986828e-01	    1.317241e-03	    2.000000e-01
    9.986964e-01	    1.303571e-03	    2.005000e-01
    9.987104e-01	    1.289553e-03	    2.010000e-01
    9.987248e-01	    1.275194e-03	    2.015000e-01
    9.987395e-01	    1.260504e-03	    2.020000e-01
    9.987545e-01	    1.245493e-03	    2.025000e-01
    9.987698e-01	    1.230171e-03	    2.030000e-01
    9.987855e-01	    1.214547e-03	    2.035000e-01
    9.988014e-01	    1.198632e-03	    2.040000e-01
    9.988176e-01	    1.182436e-03	    2.045000e-01
    9.988340e-01	    1.165969e-03	    2.050000e-01
    9.988508e-01	    1.149244e-03	    2.055000e-01
    9.988677e-01	    1.132269e-03	    2.060000e-01
    9.988849e-01	    1.115057e-03	    2.065000e-01
    9.989024e-01	    1.097619e-03	    2.070000e-01
    9.989200e-01	    1.079966e-03	    2.075000e-01
    9.989379e-01	    1.062109e-03	    2.080000e-01
    9.989559e-01	    1.044061e-03	    2.085000e-01
    9.989742e-01	    1.025833e-03	    2.090000e-01
    9.989926e-01	    1.007437e-03	    2.095000e-01
    9.990111e-01	    9.888850e-04	    2.100000e-01
    9.990298e-01	    9.701889e-04	    2.105000e-01
    9.990486e-01	    9.513612e-04	    2.110000e-01
    9.990676e-01	    9.324140e-04	    2.115000e-01
    9.990866e-01	    9.133598e-04	    2.120000e-01
    9.991058e-01	    8.942109e-04	    2.125000e-01
    9.991250e-01	    8.749799e-04	    2.130000e-01
    9.991443e-01	    8.556793e-04	    2.135000e-01
    9.991637e-01	    8.363218e-04	    2.140000e-01
    9.991831e-01	    8.169199e-04	    2.145000e-01
    9.992025e-01	    7.974862e-04	    2.150000e-01
    9.992220e-01	    7.780336e-04	    2.155000e-01
    9.992414e-01	    7.585746e-04	    2.160000e-01
    9.992609e-01	    7.391219e-04	    2.165000e-01
    9.992803e-01	    7.196883e-04	    2.170000e-01
    9.992997e-01	    7.002864e-04	    2.175000e-01
    9.993191e-01	    6.809289e-04	    2.180000e-01
    9.993384e-01	    6.616284e-04	    2.185000e-01
    9.993576e-01	    6.423974e-04	    2.190000e-01
    9.993768e-01	    6.232485e-04	    2.195000e-01
    9.993958e-01	    6.041943e-04	    2.200000e-01
    9.994148e-01	    5.852470e-04	    2.205000e-01
    9.994336e-01	    5.664192e-04	    2.210000e-01
    9.994523e-01	    5.477229e-04	    2.215000e-01
    9.994708e-01	    5.291705e-04	    2.220000e-01
    9.994892e-01	    5.107740e-04	    2.225000e-01
    9.995075e-01	    4.925455e-04	    2.230000e-01
    9.995255e-01	    4.744967e-04	    2.235000e-01
    9.995434e-01	    4.566395e-04	    2.240000e-01
    9.995610e-01	    4.389854e-04	    2.245000e-01
    9.995785e-01	    4.215461e-04	    2.250000e-01
    9.995957e-01	    4.043327e-04	    2.255000e-01
    9.996126e-01	    3.873567e-04	    2.260000e-01
    9.996294e-01	    3.706290e-04	    2.265000e-01
    9.996458e-01	    3.541605e-04	    2.270000e-01
    9.996620e-01	    3.379619e-04	    2.275000e-01
    9.996780e-01	    3.220438e-04	    2.280000e-01
    9.996936e-01	    3.064166e-04	    2.285000e-01
    9.997089e-01	    2.910904e-04	    2.290000e-01
    9.997239e-01	    2.760753e-04	    2.295000e-01
    9.997386e-01	    2.613809e-04	    2.300000e-01
    9.997530e-01	    2.470168e-04	    2.305000e-01
    9.997670e-01	    2.329925e-04	    2.310000e-01
    9.997807e-01	    2.193170e-04	    2.315000e-01
    9.997940e-01	    2.059992e-04	    2.320000e-01
    9.998070e-01	    1.930477e-04	    2.325000e-01
    9.998195e-01	    1.804711e-04	    2.330000e-01
    9.998317e-01	    1.682775e-04	    2.335000e-01
    9.998435e-01	    1.564748e-04	    2.340000e-01
    9.998549e-01	    1.450707e-04	    2.345000e-01
    9.998659e-01	    1.340727e-04	    2.350000e-01
    9.998765e-01	    1.234877e-04	    2.355000e-01
    9.998867e-01	    1.133228e-04	    2.360000e-01
    9.998964e-01	    1.035846e-04	    2.365000e-01
    9.999057e-01	    9.427928e-05	    2.370000e-01
    9.999146e-01	    8.541299e-05	    2.375000e-01
    9.999230e-01	    7.699146e-05	    2.380000e-01
    9.999310e-01	    6.902016e-05	    2.385000e-01
    9.999385e-01	    6.150426e-05	    2.390000e-01
    9.999456e-01	    5.444863e-05	    2.395000e-01
    9.999521e-01	    4.785784e-05	    2.400000e-01
    9.999583e-01	    4.173616e-05	    2.405000e-01
    9.999639e-01	    3.608756e-05	    2.410000e-01
    9.999691e-01	    3.091570e-05	    2.415000e-01
    9.999738e-01	    2.622390e-05	    2.420000e-01
    9.999780e-01	    2.201522e-05	    2.425000e-01
    9.999817e-01	    1.829235e-05	    2.430000e-01
    9.999849e-01	    1.505769e-05	    2.435000e-01
    9.999877e-01	    1.231334e-05	    2.440000e-01
    9.999899e-01	    1.006103e-05	    2.445000e-01
    9.999917e-01	    8.302218e-06	    2.450000e-01
    9.999930e-01	    7.038012e-06	    2.455000e-01
    9.999937e-01	    6.269205e-06	    2.460000e-01
    9.999940e-01	    5.996269e-06	    2.465000e-01
    9.999938e-01	    6.219348e-06	    2.470000e-01
    9.999931e-01	    6.938266e-06	    2.475000e-01
    9.999918e-01	    8.152522e-06	    2.480000e-01
    9.999901e-01	    9.861292e-06	    2.485000e-01
    9.999879e-01	    1.206343e-05	    2.490000e-01
    9.999852e-01	    1.475747e-05	    2.495000e-01
    9.999821e-01	    1.794161e-05	    2.500000e-01
    9.999784e-01	    2.161376e-05	    2.505000e-01
    9.999742e-01	    2.577149e-05	    2.510000e-01
    9.999696e-01	    3.041204e-05	    2.515000e-01
    9.999645e-01	    3.553237e-05	    2.520000e-01
    9.999589e-01	    4.112911e-05	    2.525000e-01
    9.999528e-01	    4.719856e-05	    2.530000e-01
    9.999463e-01	    5.373675e-05	    2.535000e-01
    9.999393e-01	    6.073937e-05	    2.540000e-01
    9.999318e-01	    6.820183e-05	    2.545000e-01
    9.999239e-01	    7.611924e-05	    2.550000e-01
    9.999155e-01	    8.448639e-05	    2.555000e-01
    9.999067e-01	    9.329780e-05	    2.560000e-01
    9.998975e-01	    1.025477e-04	    2.565000e-01
    9.998878e-01	    1.122300e-04	    2.570000e-01
    9.998777e-01	    1.223384e-04	    2.575000e-01
    9.998671e-01	    1.328663e-04	    2.580000e-01
    9.998562e-01	    1.438067e-04	    2.585000e-01
